"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US48201222602","Census Tract 2226.02, Harris County, Texas","2694","2224","347","1145","43","29","14","646","470","461","16","2","5","3","398","17","1","0","12","0","0","7","0","0","0","9","5","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201222701","Census Tract 2227.01, Harris County, Texas","2360","2116","189","1705","17","1","0","204","244","232","28","4","3","0","171","4","0","0","20","0","0","2","0","0","0","9","3","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201222702","Census Tract 2227.02, Harris County, Texas","3532","3225","261","2630","19","22","1","292","307","301","30","4","0","0","213","17","5","0","13","0","0","11","2","1","5","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201222800","Census Tract 2228, Harris County, Texas","3320","2624","839","27","58","78","1","1621","696","689","3","8","6","2","639","5","0","0","10","0","0","15","0","0","1","7","0","2","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201222900","Census Tract 2229, Harris County, Texas","8030","5726","1800","690","155","88","17","2976","2304","2269","25","28","0","0","2171","5","3","0","12","0","0","25","0","0","0","30","2","3","0","0","1","0","14","1","4","0","0","0","1","4","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201223001","Census Tract 2230.01, Harris County, Texas","3885","2959","893","300","61","14","4","1687","926","907","8","15","0","0","840","1","3","0","20","0","0","19","0","1","0","17","3","2","1","0","1","0","6","0","3","0","0","0","0","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201223002","Census Tract 2230.02, Harris County, Texas","4004","3130","888","367","80","39","3","1753","874","855","6","14","2","0","812","2","2","2","2","2","0","11","0","0","0","17","3","0","0","0","1","0","9","0","3","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201223100","Census Tract 2231, Harris County, Texas","2233","1778","609","124","70","16","0","959","455","434","5","5","1","0","416","0","1","0","1","0","0","4","0","1","0","20","3","0","0","6","0","0","6","0","3","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230100","Census Tract 2301, Harris County, Texas","1824","1715","86","1242","19","4","4","360","109","107","14","5","2","0","71","1","4","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230200","Census Tract 2302, Harris County, Texas","5380","4928","354","3644","29","13","0","888","452","425","51","4","0","0","306","10","0","4","40","0","0","6","1","1","2","27","10","0","0","0","1","0","11","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230300","Census Tract 2303, Harris County, Texas","2298","2033","236","1235","29","3","0","530","265","260","19","0","3","1","210","2","4","0","15","0","0","3","0","1","2","5","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230400","Census Tract 2304, Harris County, Texas","3824","3224","552","1570","59","4","0","1039","600","582","12","12","2","0","530","6","4","0","6","0","0","9","0","0","1","14","6","2","2","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201230500","Census Tract 2305, Harris County, Texas","4099","3168","713","507","37","18","3","1890","931","906","6","9","2","2","830","11","2","6","13","3","0","15","0","7","0","23","2","3","0","5","0","0","12","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230600","Census Tract 2306, Harris County, Texas","2690","2432","322","1261","35","18","0","796","258","247","20","6","0","0","191","10","1","0","11","2","0","6","0","0","0","11","7","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230700","Census Tract 2307, Harris County, Texas","2963","2674","236","1822","22","15","1","578","289","281","27","4","1","0","222","8","0","1","5","0","0","13","0","0","0","8","3","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230800","Census Tract 2308, Harris County, Texas","2662","2445","234","1595","30","7","0","579","217","206","18","3","4","0","162","10","0","0","5","0","0","4","0","0","0","11","5","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201230900","Census Tract 2309, Harris County, Texas","4947","4538","471","2842","45","9","4","1167","409","385","36","3","0","0","303","5","4","0","9","0","0","22","0","3","0","24","7","0","0","1","1","0","10","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231000","Census Tract 2310, Harris County, Texas","4727","4228","478","2375","100","16","2","1257","499","468","32","6","0","0","385","15","0","0","24","1","0","2","1","1","1","21","4","1","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"1400000US48201231100","Census Tract 2311, Harris County, Texas","4920","3886","792","1454","60","10","1","1569","1034","1017","26","30","2","1","905","7","0","0","12","1","0","32","0","1","0","15","2","2","0","2","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1400000US48201231200","Census Tract 2312, Harris County, Texas","6800","6005","521","4177","87","11","5","1204","795","765","28","4","0","0","647","25","2","0","43","0","0","14","0","1","1","28","3","0","0","6","0","0","14","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231300","Census Tract 2313, Harris County, Texas","4796","4282","332","3080","36","10","3","821","514","504","53","13","3","2","364","13","2","1","18","0","0","30","2","3","0","9","3","0","0","1","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231400","Census Tract 2314, Harris County, Texas","3347","3057","232","2314","44","12","0","455","290","273","24","6","4","0","218","3","2","1","11","0","0","4","0","0","0","16","7","0","1","1","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201231500","Census Tract 2315, Harris County, Texas","2863","2678","238","2094","25","2","1","318","185","175","25","5","1","0","110","6","6","0","14","0","0","7","0","1","0","10","6","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231600","Census Tract 2316, Harris County, Texas","2915","2618","268","1880","12","8","0","450","297","287","22","5","0","0","210","12","0","0","10","2","0","23","0","3","0","10","8","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231700","Census Tract 2317, Harris County, Texas","4509","3409","938","135","114","11","5","2206","1100","1053","2","30","3","0","989","2","0","3","3","0","0","18","0","3","0","46","0","0","0","1","2","0","41","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231800","Census Tract 2318, Harris County, Texas","3066","2634","457","1058","49","17","0","1053","432","430","3","3","0","1","390","4","0","0","9","0","0","13","0","7","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201231900","Census Tract 2319, Harris County, Texas","6633","5902","557","3802","78","24","1","1440","731","713","40","18","4","0","598","13","0","0","24","1","0","13","0","2","0","15","5","2","0","1","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232000","Census Tract 2320, Harris County, Texas","4371","3595","567","1515","68","42","1","1402","776","765","17","5","1","0","679","17","0","0","27","0","0","18","0","1","0","9","1","0","0","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232100","Census Tract 2321, Harris County, Texas","3803","3015","639","1039","58","17","12","1250","788","767","22","20","1","0","699","7","0","2","7","0","0","6","0","0","3","16","5","1","0","4","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232201","Census Tract 2322.01, Harris County, Texas","5754","4398","1357","1140","177","90","8","1626","1356","1327","21","26","10","4","1199","4","5","0","18","0","0","34","4","1","1","26","11","0","0","3","0","0","9","2","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232202","Census Tract 2322.02, Harris County, Texas","5698","4720","2459","850","79","614","6","712","978","913","46","39","74","2","698","3","2","1","19","3","1","17","0","8","0","63","5","2","0","19","10","0","23","0","4","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232203","Census Tract 2322.03, Harris County, Texas","5924","5181","1768","2369","30","480","18","516","743","696","67","36","45","0","485","6","11","6","35","1","0","0","0","4","0","42","2","3","0","22","3","0","8","0","1","0","0","0","2","1","0","0","0","0","0","0","5","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232303","Census Tract 2323.03, Harris County, Texas","6451","4972","949","2422","69","28","25","1479","1479","1442","52","12","5","0","1279","4","4","3","61","0","0","14","3","5","0","35","8","0","0","14","0","0","9","0","1","0","0","0","2","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232304","Census Tract 2323.04, Harris County, Texas","7774","6595","1462","2371","88","25","4","2645","1179","1167","33","24","7","0","1019","6","2","0","39","0","0","31","0","5","1","12","2","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232305","Census Tract 2323.05, Harris County, Texas","10957","8821","1768","3680","150","110","7","3106","2136","2066","70","36","18","0","1767","19","8","3","55","1","0","76","4","5","4","70","12","3","1","21","0","0","24","2","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201232306","Census Tract 2323.06, Harris County, Texas","3644","2994","663","1159","47","25","6","1094","650","613","10","19","5","0","544","2","0","1","12","2","2","14","0","2","0","34","7","0","0","2","0","0","24","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
